ID,BRF,Name,Device,Test Data,Steps,Expected
QC-101,BRF-17928,Realizar baja del canal CNBC · El Salvador · Android TV STV,Android TV STV,"País: El Salvador
Canal: CNBC
Frecuencia: 503
Dispositivo: Android TV STV
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CNBC"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 503.","1. CNBC (503) no se muestra en la grilla de programación.
2. CNBC (503) no se muestra en el mosaico de canales.
3. CNBC no aparece como resultado de búsqueda.
4. CNBC (503) no se muestra en el carrusel de canales de TV en vivo.
5. CNBC (503) no se muestra en ningún carrusel de categoría.
6. La frecuencia 503 correspondiente a CNBC no está presente en Claro video."
QC-102,BRF-17928,Realizar baja del canal CNBC · El Salvador · Fire TV,Fire TV,"País: El Salvador
Canal: CNBC
Frecuencia: 503
Dispositivo: Fire TV
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CNBC"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 503.","1. CNBC (503) no se muestra en la grilla de programación.
2. CNBC (503) no se muestra en el mosaico de canales.
3. CNBC no aparece como resultado de búsqueda.
4. CNBC (503) no se muestra en el carrusel de canales de TV en vivo.
5. CNBC (503) no se muestra en ningún carrusel de categoría.
6. La frecuencia 503 correspondiente a CNBC no está presente en Claro video."
QC-103,BRF-17928,Realizar baja del canal CNBC · El Salvador · Consolas,Consolas,"País: El Salvador
Canal: CNBC
Frecuencia: 503
Dispositivo: Consolas
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CNBC"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 503.","1. CNBC (503) no se muestra en la grilla de programación.
2. CNBC (503) no se muestra en el mosaico de canales.
3. CNBC no aparece como resultado de búsqueda.
4. CNBC (503) no se muestra en el carrusel de canales de TV en vivo.
5. CNBC (503) no se muestra en ningún carrusel de categoría.
6. La frecuencia 503 correspondiente a CNBC no está presente en Claro video."
QC-104,BRF-17928,Realizar baja del canal CNBC · El Salvador · Android,Android,"País: El Salvador
Canal: CNBC
Frecuencia: 503
Dispositivo: Android
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CNBC"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 503.","1. CNBC (503) no se muestra en la grilla de programación.
2. CNBC (503) no se muestra en el mosaico de canales.
3. CNBC no aparece como resultado de búsqueda.
4. CNBC (503) no se muestra en el carrusel de canales de TV en vivo.
5. CNBC (503) no se muestra en ningún carrusel de categoría.
6. La frecuencia 503 correspondiente a CNBC no está presente en Claro video."
QC-105,BRF-17928,Realizar baja del canal CNBC · El Salvador · Windows/XBOX,Windows/XBOX,"País: El Salvador
Canal: CNBC
Frecuencia: 503
Dispositivo: Windows/XBOX
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CNBC"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 503.","1. CNBC (503) no se muestra en la grilla de programación.
2. CNBC (503) no se muestra en el mosaico de canales.
3. CNBC no aparece como resultado de búsqueda.
4. CNBC (503) no se muestra en el carrusel de canales de TV en vivo.
5. CNBC (503) no se muestra en ningún carrusel de categoría.
6. La frecuencia 503 correspondiente a CNBC no está presente en Claro video."
QC-106,BRF-17928,Realizar baja del canal CNBC · El Salvador · tvOS,tvOS,"País: El Salvador
Canal: CNBC
Frecuencia: 503
Dispositivo: tvOS
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CNBC"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 503.","1. CNBC (503) no se muestra en la grilla de programación.
2. CNBC (503) no se muestra en el mosaico de canales.
3. CNBC no aparece como resultado de búsqueda.
4. CNBC (503) no se muestra en el carrusel de canales de TV en vivo.
5. CNBC (503) no se muestra en ningún carrusel de categoría.
6. La frecuencia 503 correspondiente a CNBC no está presente en Claro video."
QC-107,BRF-17928,Realizar baja del canal CNBC · El Salvador · iOS,iOS,"País: El Salvador
Canal: CNBC
Frecuencia: 503
Dispositivo: iOS
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CNBC"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 503.","1. CNBC (503) no se muestra en la grilla de programación.
2. CNBC (503) no se muestra en el mosaico de canales.
3. CNBC no aparece como resultado de búsqueda.
4. CNBC (503) no se muestra en el carrusel de canales de TV en vivo.
5. CNBC (503) no se muestra en ningún carrusel de categoría.
6. La frecuencia 503 correspondiente a CNBC no está presente en Claro video."
QC-108,BRF-17928,Realizar baja del canal CNBC · El Salvador · Roku,Roku,"País: El Salvador
Canal: CNBC
Frecuencia: 503
Dispositivo: Roku
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CNBC"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 503.","1. CNBC (503) no se muestra en la grilla de programación.
2. CNBC (503) no se muestra en el mosaico de canales.
3. CNBC no aparece como resultado de búsqueda.
4. CNBC (503) no se muestra en el carrusel de canales de TV en vivo.
5. CNBC (503) no se muestra en ningún carrusel de categoría.
6. La frecuencia 503 correspondiente a CNBC no está presente en Claro video."
QC-109,BRF-17928,Realizar baja del canal CNBC · El Salvador · AAF,AAF,"País: El Salvador
Canal: CNBC
Frecuencia: 503
Dispositivo: AAF
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CNBC"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 503.","1. CNBC (503) no se muestra en la grilla de programación.
2. CNBC (503) no se muestra en el mosaico de canales.
3. CNBC no aparece como resultado de búsqueda.
4. CNBC (503) no se muestra en el carrusel de canales de TV en vivo.
5. CNBC (503) no se muestra en ningún carrusel de categoría.
6. La frecuencia 503 correspondiente a CNBC no está presente en Claro video."
QC-110,BRF-17928,Realizar baja del canal CNBC · El Salvador · WEB,WEB,"País: El Salvador
Canal: CNBC
Frecuencia: 503
Dispositivo: WEB
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CNBC"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 503.","1. CNBC (503) no se muestra en la grilla de programación.
2. CNBC (503) no se muestra en el mosaico de canales.
3. CNBC no aparece como resultado de búsqueda.
4. CNBC (503) no se muestra en el carrusel de canales de TV en vivo.
5. CNBC (503) no se muestra en ningún carrusel de categoría.
6. La frecuencia 503 correspondiente a CNBC no está presente en Claro video."
QC-111,BRF-17928,Realizar baja del canal CNBC · Guatemala · Android TV STV,Android TV STV,"País: Guatemala
Canal: CNBC
Frecuencia: 503
Dispositivo: Android TV STV
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CNBC"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 503.","1. CNBC (503) no se muestra en la grilla de programación.
2. CNBC (503) no se muestra en el mosaico de canales.
3. CNBC no aparece como resultado de búsqueda.
4. CNBC (503) no se muestra en el carrusel de canales de TV en vivo.
5. CNBC (503) no se muestra en ningún carrusel de categoría.
6. La frecuencia 503 correspondiente a CNBC no está presente en Claro video."
QC-112,BRF-17928,Realizar baja del canal CNBC · Guatemala · Fire TV,Fire TV,"País: Guatemala
Canal: CNBC
Frecuencia: 503
Dispositivo: Fire TV
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CNBC"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 503.","1. CNBC (503) no se muestra en la grilla de programación.
2. CNBC (503) no se muestra en el mosaico de canales.
3. CNBC no aparece como resultado de búsqueda.
4. CNBC (503) no se muestra en el carrusel de canales de TV en vivo.
5. CNBC (503) no se muestra en ningún carrusel de categoría.
6. La frecuencia 503 correspondiente a CNBC no está presente en Claro video."
QC-113,BRF-17928,Realizar baja del canal CNBC · Guatemala · Consolas,Consolas,"País: Guatemala
Canal: CNBC
Frecuencia: 503
Dispositivo: Consolas
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CNBC"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 503.","1. CNBC (503) no se muestra en la grilla de programación.
2. CNBC (503) no se muestra en el mosaico de canales.
3. CNBC no aparece como resultado de búsqueda.
4. CNBC (503) no se muestra en el carrusel de canales de TV en vivo.
5. CNBC (503) no se muestra en ningún carrusel de categoría.
6. La frecuencia 503 correspondiente a CNBC no está presente en Claro video."
QC-114,BRF-17928,Realizar baja del canal CNBC · Guatemala · Android,Android,"País: Guatemala
Canal: CNBC
Frecuencia: 503
Dispositivo: Android
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CNBC"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 503.","1. CNBC (503) no se muestra en la grilla de programación.
2. CNBC (503) no se muestra en el mosaico de canales.
3. CNBC no aparece como resultado de búsqueda.
4. CNBC (503) no se muestra en el carrusel de canales de TV en vivo.
5. CNBC (503) no se muestra en ningún carrusel de categoría.
6. La frecuencia 503 correspondiente a CNBC no está presente en Claro video."
QC-115,BRF-17928,Realizar baja del canal CNBC · Guatemala · Windows/XBOX,Windows/XBOX,"País: Guatemala
Canal: CNBC
Frecuencia: 503
Dispositivo: Windows/XBOX
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CNBC"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 503.","1. CNBC (503) no se muestra en la grilla de programación.
2. CNBC (503) no se muestra en el mosaico de canales.
3. CNBC no aparece como resultado de búsqueda.
4. CNBC (503) no se muestra en el carrusel de canales de TV en vivo.
5. CNBC (503) no se muestra en ningún carrusel de categoría.
6. La frecuencia 503 correspondiente a CNBC no está presente en Claro video."
QC-116,BRF-17928,Realizar baja del canal CNBC · Guatemala · tvOS,tvOS,"País: Guatemala
Canal: CNBC
Frecuencia: 503
Dispositivo: tvOS
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CNBC"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 503.","1. CNBC (503) no se muestra en la grilla de programación.
2. CNBC (503) no se muestra en el mosaico de canales.
3. CNBC no aparece como resultado de búsqueda.
4. CNBC (503) no se muestra en el carrusel de canales de TV en vivo.
5. CNBC (503) no se muestra en ningún carrusel de categoría.
6. La frecuencia 503 correspondiente a CNBC no está presente en Claro video."
QC-117,BRF-17928,Realizar baja del canal CNBC · Guatemala · iOS,iOS,"País: Guatemala
Canal: CNBC
Frecuencia: 503
Dispositivo: iOS
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CNBC"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 503.","1. CNBC (503) no se muestra en la grilla de programación.
2. CNBC (503) no se muestra en el mosaico de canales.
3. CNBC no aparece como resultado de búsqueda.
4. CNBC (503) no se muestra en el carrusel de canales de TV en vivo.
5. CNBC (503) no se muestra en ningún carrusel de categoría.
6. La frecuencia 503 correspondiente a CNBC no está presente en Claro video."
QC-118,BRF-17928,Realizar baja del canal CNBC · Guatemala · Roku,Roku,"País: Guatemala
Canal: CNBC
Frecuencia: 503
Dispositivo: Roku
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CNBC"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 503.","1. CNBC (503) no se muestra en la grilla de programación.
2. CNBC (503) no se muestra en el mosaico de canales.
3. CNBC no aparece como resultado de búsqueda.
4. CNBC (503) no se muestra en el carrusel de canales de TV en vivo.
5. CNBC (503) no se muestra en ningún carrusel de categoría.
6. La frecuencia 503 correspondiente a CNBC no está presente en Claro video."
